NUMPATH,RATE
9539,0.0425703
9540,0.0424484
9541,0.0467808
9542,0.0181823
9543,0.0439899
9544,0.033153
9545,0.0467737
9546,0.0522823
9547,0.0783015
9548,0.0578964
9549,0.0216874
9550,0.0548305
9551,0.0560006
9552,0.045096
9553,0.0302328
9554,0.0573502
9555,0.0747914
9556,0.0311841
9557,0.0313667
9558,0.0592976
9559,0.0560734
9560,0.0181853
9561,0.0556714
9562,0.0433295
9563,0.0439973
9564,0.0300192
9565,0.0503167
9566,0.0530519
9567,0.0621454
9568,0.0517064
9569,0.0496764
9570,0.0757052
9571,0.000508459
9572,0.0533866
9573,0.0369361
9574,0.0433127
9575,0.0204322
9576,0.0524548
9577,0.0500035
9578,0.0619209
9579,0.0483292
9580,0.0325995
9581,0.0394035
9582,0.0553945
9583,0.038153
9584,0.046221
9585,0.0308852
9586,0.0405351
9587,0.0312787
9588,0.0388099
9589,0.0412603
9590,0.0423081
9591,0.0691361
9592,0.0205875
9593,0.0499973
9594,0.04937
9595,0.0336898
9596,0.0286533
9597,0.0451937
9598,0.00813333
9599,0.0179792
9600,0.0444599
9601,0.00952833
9602,0.06421
9603,0.0523316
9604,0.0657782
9605,0.0584921
9606,0.0354735
9607,0.0659197
9608,0.0646083
9609,0.0197498
9610,0.0347479
9611,0.0458081
9612,0.02779
9613,0.052768
9614,0.0749899
9615,0.0508526
9616,0.0464238
9617,0.0547965
9618,0.052745
9619,0.0388666
9620,0.0575338
9621,0.0397599
9622,0.0607069
9623,0.0609536
9624,0.0365746
9625,0.033316
9626,0.0437164
9627,0.0283242
9628,0.0274334
9629,0.0588344
9630,0.0432109
9631,0.0340135
9632,0.0383125
9633,0.0561228
9634,0.0391608
9635,0.0757938
9636,0.0576782
9637,0.0455216
9638,0.030431
9639,0.0811222
9640,0.0595573
9641,0.0457775
9642,0.0473019
9643,0.0578693
9644,0.0308991
9645,0.0426382
9646,0.0410814
9647,0.0607609
9648,0.0413314
9649,0.0341366
9650,0.036279
9651,0.039214
9652,0.0294852
9653,0.011522
9654,0.0480199
9655,0.0642887
9656,0.0340682
9657,0.0408092
9658,0.035629
9659,0.0573042
9660,0.0521798
9661,0.0604546
9662,0.061029
9663,0.0379541
9664,0.0484013
9665,0.0446375
9666,0.0653287
9667,0.0472212
9668,0.0237016
9669,0.0515694
9670,0.0356283
9671,0.0383784
9672,0.0364752
9673,0.0364256
9674,0.0509901
9675,0.05814
9676,0.0752706
9677,0.0345523
9678,0.0532983
9679,0.0352172
9680,0.0366915
9681,0.0671369
9682,0.0281247
9683,0.0652714
9684,0.0372978
9685,0.0381369
9686,0.0642155
9687,0.0549598
9688,0.029888
9689,0.0706521
9690,0.0573096
9691,0.0474596
9692,0.0648119
9693,0.0388502
9694,0.0638714
9695,0.0537263
9696,0.050784
9697,0.0243674
9698,0.0424219
9699,0.0597171
9700,0.0409068
9701,0.0456612
9702,0.0541309
9703,0.0544857
9704,0.0410799
9705,0.0525763
9706,0.0467037
9707,0.049847
9708,0.0509199
9709,0.0713652
9710,0.0223525
9711,0.0152469
9712,0.0372818
9713,0.0199053
9714,0.0326132
9715,0.0403911
9716,0.0690294
9717,0.0314541
9718,0.021902
9719,0.0260111
9720,0.0358883
9721,0.049871
9722,0.0226289
9723,0.0422702
9724,0.0532933
9725,0.0771906
9726,0.0449368
9727,0.0475932
9728,0.0424428
9729,0.0391969
9730,0.0610126
9731,0.0470839
9732,0.0394442
9733,0.0217205
9734,0.0490603
9735,0.0511748
9736,0.0378457
9737,0.0285779
9738,0.047086
9739,0.0602433
9740,0.0432636
9741,0.050016
9742,0.0549213
9743,0.0273999
9744,0.0390786
9745,0.0513386
9746,0.0485554
9747,0.0286593
9748,0.0464885
9749,0.0422246
9750,0.0360243
9751,0.0568517
9752,0.0633449
9753,0.0245099
9754,0.0498075
9755,0.0513574
9756,0.0533838
9757,0.0157814
9758,0.0468427
9759,0.0268851
9760,0.0363865
9761,0.0319478
9762,0.0561552
9763,0.0296781
9764,0.0392337
9765,0.0277856
9766,0.0447385
9767,0.0576712
9768,0.0339063
9769,0.0455304
9770,0.0448676
9771,0.0530722
9772,0.0682861
9773,0.0382296
9774,0.0410412
9775,0.0333037
9776,0.0295099
9777,0.0282086
9778,0.048805
9779,0.0506679
9780,0.0179635
9781,0.0395454
9782,0.0370794
9783,0.0238027
9784,0.0539219
9785,0.0512026
9786,0.0504749
9787,0.0311849
9788,0.0429183
9789,0.0177095
9790,0.0246191
9791,0.050535
9792,0.0308161
9793,0.0458528
9794,0.0422529
9795,0.0649865
9796,0.0370767
9797,0.050275
9798,0.0561833
9799,0.0317207
9800,0.0351135
9801,0.0529113
9802,0.0428781
9803,0.0435397
9804,0.0557631
9805,0.0733768
9806,0.0312823
9807,0.0298732
9808,0.0594165
9809,0.018648
9810,0.0642459
9811,0.0460553
9812,0.0539203
9813,0.0517844
9814,0.0730641
9815,0.0641074
9816,0.0280536
9817,0.0431871
9818,0.0380867
9819,0.0478238
9820,0.0531179
9821,0.0659768
9822,0.0314474
9823,0.0252328
9824,0.0387064
9825,0.039283
9826,0.0208667
9827,0.0207059
9828,0.0610995
9829,0.0396327
9830,0.0507221
9831,0.0416929
9832,0.0677234
9833,0.0458143
9834,0.054603
9835,0.0484471
9836,0.0351768
9837,0.0248227
9838,0.0630246
9839,0.0680386
9840,0.041148
9841,0.0161927
9842,0.0573246
9843,0.029768
9844,0.0457812
9845,0.0456832
9846,0.0437173
9847,0.0416342
9848,0.0747403
9849,0.0308565
9850,0.0305137
9851,0.0436797
9852,0.036766
9853,0.0354343
9854,0.0346591
9855,0.027095
9856,0.0474351
9857,0.0542987
9858,0.0268372
9859,0.0576328
9860,0.0416663
9861,0.0452236
9862,0.0532367
9863,0.0196816
9864,0.0491535
9865,0.0622814
9866,0.0412504
9867,0.0323523
9868,0.0266558
9869,0.00361169
9870,0.0479796
9871,0.0512398
9872,0.0219196
9873,0.0189822
9874,0.0288291
9875,0.0504346
9876,0.0368691
9877,0.0348799
9878,0.0285818
9879,0.0704141
9880,0.0448164
9881,0.0259802
9882,0.0205278
9883,0.0318108
9884,0.0384188
9885,0.0319951
9886,0.0609111
9887,0.0503354
9888,0.0396365
9889,0.0659127
9890,0.0525585
9891,0.0614989
9892,0.0329573
9893,0.0447682
9894,0.0336456
9895,0.0419076
9896,0.0579562
9897,0.020604
9898,0.0332288
9899,0.0307823
9900,0.0410719
9901,0.0521446
9902,0.0583189
9903,0.0364696
9904,0.0496445
9905,0.0160204
9906,0.0272395
9907,0.0425483
9908,0.0268061
9909,0.0667738
9910,0.0227415
9911,0.0108052
9912,0.0435746
9913,0.00986526
9914,0.0704833
9915,0.0506421
9916,0.0225736
9917,0.0532995
9918,0.0541415
9919,0.0525236
9920,0.0481396
9921,0.0351501
9922,0.0378697
9923,0.0540481
9924,0.0423544
9925,0.0386141
9926,0.035029
9927,0.059763
9928,0.0247621
9929,0.0691123
9930,0.0423112
9931,0.0439047
9932,0.0391608
9933,0.0463133
9934,0.0650602
9935,0.0527463
9936,0.0414396
9937,0.0318018
9938,0.044246
9939,0.0409497
9940,0.0543804
9941,0.0452641
9942,0.0153357
9943,0.0406456
9944,0.0387962
9945,0.0170508
9946,0.0584426
9947,0.0705422
9948,0.0525965
9949,0.045161
9950,0.0409453
9951,0.0499463
9952,0.045943
9953,0.0412126
9954,0.0611929
9955,0.044247
9956,0.0529707
9957,0.0474048
9958,0.0162762
9959,0.031776
9960,0.0600767
9961,0.0403068
9962,0.054341
9963,0.0316526
9964,0.0561994
9965,0.0362695
9966,0.0591137
9967,0.0305542
9968,0.032852
9969,0.0447185
9970,0.0580555
9971,0.0461774
9972,0.0515288
9973,0.0658744
9974,0.0474474
9975,0.0206181
9976,0.0322167
9977,0.049278
9978,0.0222126
9979,0.059329
9980,0.0346834
9981,0.0135668
9982,0.0185983
9983,0.0423014
9984,0.0270579
9985,0.0530113
9986,0.0605425
9987,0.0603732
9988,0.038177
9989,0.0512993
9990,0.0562141
9991,0.0734802
9992,0.00621987
9993,0.0491379
9994,0.0314591
9995,0.042587
9996,0.0293403
9997,0.0332424
9998,0.0654203
9999,0.00354033
